fq_name,count
org.robolectric.fakes,4
org.robolectric.manifest,2
org.robolectric.pluginapi,6
org.robolectric.plugins,9
org.robolectric.res,1
org.robolectric.shadow,4
org.robolectric.shadows,58
org.robolectric.util,26
org.robovm,274
org.rocksdb,3
org.ros,7
org.rosuda,6
org.runestar,10
org.rust,80
org.sagebionetworks.url,3
org.scalasbt,10
org.scijava,99
org.scilab.forge,5
org.scribe.builder,1
org.scribe.model,3
org.scribe.oauth,1
org.seamless,6
org.seasar,23
org.seimicrawler,3
org.sertain,61
org.shredzone,18
org.sikuli,6
org.simmetrics,2
org.simpleframework,168
org.simplejavamail,28
org.skife,64
org.skyscreamer,142
org.slf4j,5119
org.snakeskin,60
org.snakeyaml,40
org.snu,16
org.solovyev,43
org.sonar,275
org.sonarqube,11
org.sonatype,8
org.spacehq.mc,6
org.spacehq,1
org.spacehq.packetlib,3
org.spekframework,2598
org.spigotmc,3
org.spockframework.runtime,1
org.spongepowered,485
org.spongycastle,122
org.springframework.amqp,366
org.springframework.aop,31
org.springframework.batch,200
org.springframework.beans,3871
org.springframework,17
org.springframework.boot,33
org.springframework.boot.actuate,173
org.springframework.boot.autoconfigure.amqp,4
org.springframework.boot.autoconfigure.batch,3
org.springframework.boot.autoconfigure.cache,7
org.springframework.boot.autoconfigure.condition,351
org.springframework.boot.autoconfigure.data,38
org.springframework.boot.autoconfigure.flyway,21
org.springframework.boot.autoconfigure.gson,4
org.springframework.boot.autoconfigure.http,7
org.springframework.boot.autoconfigure.jackson,15
org.springframework.boot.autoconfigure.jdbc,59
org.springframework.boot.autoconfigure.jms,4
org.springframework.boot.autoconfigure.jooq,11
org.springframework.boot.autoconfigure.liquibase,15
org.springframework.boot.autoconfigure.mail,4
org.springframework.boot.autoconfigure.mongo,9
org.springframework.boot.autoconfigure.orm,17
org.springframework.boot.autoconfigure.security,70
org.springframework.boot.autoconfigure.web,83
org.springframework.boot.context,483
org.springframework.boot.convert,13
org.springframework.boot.diagnostics,6
org.springframework.boot.env,11
org.springframework.boot.gradle,46
org.springframework.boot.info,10
org.springframework.boot.jackson,9
org.springframework.boot.logging,12
org.springframework.boot.orm,5
org.springframework.boot.test.autoconfigure,407
org.springframework.boot.test.context,994
org.springframework.boot.test.json,3
org.springframework.boot.test.mock,222
org.springframework.boot.test.web,79
org.springframework.boot.web,266
org.springframework.cache,249
org.springframework.cglib,3
org.springframework.cloud,330
org.springframework.context,4694
org.springframework.core,924
org.springframework.dao,102
org.springframework.data.annotation,195
org.springframework.data.auditing,5
org.springframework.data,4
org.springframework.data.cassandra,357
org.springframework.data.domain,468
org.springframework.data.elasticsearch,13
org.springframework.data.geo,19
org.springframework.data.jdbc,16
org.springframework.data.jpa,526
org.springframework.data.mongodb,267
org.springframework.data.neo4j,17
org.springframework.data.r2dbc,52
org.springframework.data.redis,207
org.springframework.data.relational,35
org.springframework.data.repository,509
org.springframework.data.rest,88
org.springframework.data.util,6
org.springframework.data.web,19
org.springframework.expression,25
org.springframework.format,31
org.springframework.fu,41
org.springframework.hateoas,60
org.springframework.http,2598
org.springframework.http.client,60
org.springframework.http.codec,92
org.springframework.http.converter,109
org.springframework.http.server,69
org.springframework.integration,86
org.springframework.jdbc,467
org.springframework.jms,29
org.springframework.jmx,7
org.springframework.kafka,195
org.springframework.lang,22
org.springframework.ldap,10
org.springframework.mail,58
org.springframework.messaging,242
org.springframework.mock,57
org.springframework.orm,47
org.springframework.oxm,2
org.springframework.r2dbc,88
org.springframework.restdocs,525
org.springframework.retry,68
org.springframework.scheduling,342
org.springframework.security.access,192
org.springframework.security.acls,9
org.springframework.security.authentication,324
org.springframework.security.authorization,10
org.springframework.security,18
org.springframework.security.config.annotation,949
org.springframework.security.config.http,56
org.springframework.security.config.oauth2,18
org.springframework.security.config.web,136
org.springframework.security.core,935
org.springframework.security.crypto,158
org.springframework.security.ldap,17
org.springframework.security.oauth2,408
org.springframework.security.saml2,14
org.springframework.security.test,125
org.springframework.security.web,624
org.springframework.session,102
org.springframework.shell,7
org.springframework.stereotype,4333
org.springframework.test.annotation,161
org.springframework.test.context,1393
org.springframework.test,8
org.springframework.test.util,20
org.springframework.test.web.client,36
org.springframework.test.web.reactive,266
org.springframework.test.web.servlet,1193
org.springframework.transaction,693
org.springframework.ui,90
org.springframework.util,292
org.springframework.validation,182
org.springframework.vault,11
org.springframework.web,11
org.springframework.web.bind,3592
org.springframework.web.client,384
org.springframework.web.context,142
org.springframework.web.cors,93
org.springframework.web.filter,41
org.springframework.web.method,93
org.springframework.web.multipart,78
org.springframework.web.reactive.config,91
org.springframework.web.reactive.function.client,196
org.springframework.web.reactive.function.server,732
org.springframework.web.reactive.result,30
org.springframework.web.reactive.socket,51
org.springframework.web.server,170
org.springframework.web.servlet,533
org.springframework.web.socket,146
org.springframework.web.util,78
org.sql2o,3
org.sqlite,36
org.starcoin,108
org.stepic,345
org.stepik,7
org.subethamail,23
org.sufficientlysecure.htmltextview,1
org.sweble,26
org.synchronoss.cloud,3
org.team2471,22
org.team401,14
org.teavm,67
org.telegram,402
org.tenkiv,1
org.tensorflow.DataType,2
org.tensorflow,541
org.tensorflow.framework,4
org.tensorflow.ndarray,3
org.tensorflow.op,559
org.tensorflow.proto,1
org.tensorflow.types,10
org.testcontainers,356
org.testfx,178
org.testit,44
org.testng,2076
org.threeten,827
org.thymeleaf,47
org.tmatesoft,288
org.tokend,90
org.toml,15
org.tomlj,12
org.tritonus.share,2
org.tsdes,10
org.tukaani,6
org.ufoss,3
org.unbescape,2
org.unbrokendome,237
org.update4j,3
org.update4j.service,1
org.vivecraft,10
org.vosk,8
org.vtsukur,5
org.w3c.dom,7115
org.w3c.fetch,815
org.w3c.files,866
org.w3c.notifications,769
org.w3c,752
org.w3c.workers,758
org.w3c.xhr,812
org.walleth,2
org.web3j,560
org.webbitserver,4
org.webbitserver.helpers,1
org.webrtc,8
org.wicketstuff,25
org.wildfly.common,3
org.wltea.analyzer,2
org.wordpress,154
org.worldcubeassociation,9
org.xbib,4
org.xbill,12
org.xerial,2
org.xhtmlrenderer,28
org.xiph.libvorbis,1
org.xml,181
org.xmlobjects,38
org.xmlpull,93
org.xmlunit,10
org.yaml,251
org.yanex,1
org.ysb33r,4
org.zalando,42
org.zeromq,81
org.zeroturnaround,49
oshi,114
p02_classesAndFunctions,4
path,1
paulscode.sound,1
pbandk,15
permissions,8
pers,197
picard.sam.markduplicates,1
picocli,284
pl,2
platform,3185
play,17
pretty,83
processing,30
proguard,18
protocolsupport,19
pt.davidafsilva.apple,2
pub,6
pw,6
quickfix,162
radiography,9
ratpack,139
react,1
reactivecircus,171
reactor.bus,18
reactor.core,1479
reactor.extra,6
reactor.ipc,11
reactor.kafka,12
reactor.kotlin,159
reactor.netty,92
reactor.retry,9
reactor.test,139
reactor.util,33
realm_wrapper,84
reborncore,18
redis,93
redux,248
remoter,20
retrofit,68
retrofit2.adapter,130
retrofit2.converter,475
retrofit2.http,2513
retrofit2.mock,22
rhino,8
roboguice,14
routeguide,30
rpg,8
ru.bozaro,75
ru.fix,5
ru.gildor,6
ru.ileasile.kotlin,3
ru.lanwen,4
ru.ldralighieri,12
ru.nikitabobko,2
ru.nobird,887
ru.sokomishalov.commons,4
ru.spbstu,52
ru.surfstudio,14
ru.terrakok,30
ru.vyarus,4
ru.yandex,24
rx,280
rx.Emitter,2
rx.Observable,8
rx.android,48
rx.apache.http,1
rx.exceptions,24
rx.functions,15
rx.internal,8
rx.lang,28
rx.observables,15
rx.observers,26
rx.plugins,6
rx.schedulers,132
rx.singles,2
rx.subjects,112
rx.subscriptions,17
rxhttp,29
samplebase,9
sandbox,34
saschpe,19
scala,121
screeps,48
sdl2cairo,6
se,144
serg,152
services,26
shadow,12
shardakka,2
shark,2
shweta,5
si,5
slimeknights.tconstruct.library,5
slimeknights.tconstruct.smeltery,1
slimeknights.tconstruct.tools,4
smile,14
so,2
software,600
soot,50
space,193
spark,97
speechkit.tts.v3,4
spipe,7
splitties,32
springfox,357
sqlite3,8
squareup,86
stanhebben,22
strikt.api,421
strikt.assertions,692
strikt.gradle,22
studio,82
styled,741
sun,176
swift,1
sx,2
systems,11
tablelayout,4
tabs,1
tachiyomi,10
tanvd,55
tea,2
teamcityapp,58
tec,23
test,19
thedarkcolour,19
thirdparty.jhlabs.image,2
timber,1650
tk,17
tools,16
tooltipModule,4
toothpick,12
top,5
topinambur,14
tornadofx,1574
tpietzsch,41
tr,16
tsstdlib,8
tv,2
twilightforest,8
twitter4j,26
ucar.nc2,2
ucar.nc2.util,1
uk,36
uno,581
unsigned,80
us.kirchmeier.capsule,3
us.monoid.json,2
us.monoid.web,1
util,2
utility,13
uy,425
vazkii.patchouli.api,1
vazkii.patchouli.client,1
vazkii.quark.api,1
vazkii.quark.automation,1
vazkii.quark.base,1
vazkii.quark.building,2
vazkii.quark.client,1
vazkii.quark.decoration,1
vc,6
virtuoel,6
vivid.money.elmslie,1
vkk,2
vkk.entities,1
vkk.identifiers,1
vrpn,3
vtk,19
webextensions,2
weka,15
when,2
wiremock,4
wisp,31
world.gregs.hestia,10
world.gregs.hestia.core.cache,96
world.gregs.hestia.core.network.client,6
world.gregs.hestia.core.network.codec,996
world.gregs.hestia.core.network.protocol,366
world.gregs.hestia.core.network.server,4
world.gregs.hestia.core.services,30
ws,256
wtf.gofancy.fancygradle,2
www.camick.com,1
xerus,135
xyz.chunkstories.api,2
xyz.chunkstories.api.animation,6
xyz.chunkstories.api.client,16
xyz.chunkstories.api.content,134
xyz.chunkstories.api.converter,14
xyz.chunkstories.api.entity,368
xyz.chunkstories.api.events,18
xyz.chunkstories.api.exceptions,8
xyz.chunkstories.api.graphics,106
xyz.chunkstories.api.gui,24
xyz.chunkstories.api.input,22
xyz.chunkstories.api.item,94
xyz.chunkstories.api.math,12
xyz.chunkstories.api.net,10
xyz.chunkstories.api.physics,56
xyz.chunkstories.api.plugin,10
xyz.chunkstories.api.sound,22
xyz.chunkstories.api.util,20
xyz.chunkstories.api.voxel,170
xyz.chunkstories.api.world,202
xyz.doikki,24
xyz.jpenilla,6
yandex.cloud.ai,2
yargs,2
yfiles,202
yuku,2
zielu,13
zipkin.server,1
zipkin2,11
