groupId:artifactId,count,implementation,testImplementation,androidTestImplementation,kapt,classpath,api,annotationProcessor,compile,compileOnly,testCompile,testRuntimeOnly,testRuntime,runtimeOnly
org.flywaydb.flyway-test-extensions:flyway-spring-test,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.springframework.boot:spring-boot-starter-jooq,3,2,0,0,0,0,1,0,0,0,0,0,0,0
org.valiktor:valiktor-spring-boot-starter,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.valiktor:valiktor-javatime,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.rest-assured:kotlin-extensions,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.valiktor:valiktor-test,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.hidetake:gradle-ssh-plugin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jeasy:easy-random-core,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.github.alpas:alpas,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.alpas.alpas:pulsar,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.ea.agentloader:ea-agent-loader,1,0,0,0,0,0,0,0,0,0,1,0,0,0
io.vertx:vertx-grpc,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.ebean:ebean,2,0,0,0,0,0,2,0,0,0,0,0,0,0
io.ebean:ebean-querybean,2,0,0,0,0,0,2,0,0,0,0,0,0,0
io.ebean:ebean-ddl-generator,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.ebean:ebean-autotune,1,0,0,0,0,0,1,0,0,0,0,0,0,0
de.vandermeer:asciitable,2,0,0,0,0,0,1,0,1,0,0,0,0,0
com.netflix.hystrix:hystrix-core,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.jonnyzzz.kotlin.xml.dsl:jdom,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.ktor:ktor-pebble,2,1,0,0,0,0,0,0,1,0,0,0,0,0
io.ktor:ktor-mustache,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.gretty:gretty,1,0,0,0,0,1,0,0,0,0,0,0,0,0
io.ktor:ktor-thymeleaf,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.bmuschko:gradle-tomcat-plugin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
info.laht.fmi4j:fmu-builder,1,1,0,0,0,0,0,0,0,0,0,0,0,0
info.laht.fmi4j:fmi-import,1,0,1,0,0,0,0,0,0,0,0,0,0,0
info.laht.fmi4j:fmi-md,1,1,0,0,0,0,0,0,0,0,0,0,0,0
info.laht.fmi4j:fmi-export,1,1,0,0,0,0,0,0,0,0,0,0,0,0
studio.forface.easygradle:dsl-android,2,2,0,0,0,0,0,0,0,0,0,0,0,0
$kx:gln,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$kx:gli,1,1,0,0,0,0,0,0,0,0,0,0,0,0
${kx}.glm:glm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$kx:kool,1,1,0,0,0,0,0,0,0,0,0,0,0,0
${kx}.uno-sdk:uno-$it,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.unbroken-dome.gradle-plugin-utils:gradle-plugin-utils,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.unbroken-dome.gradle-plugin-utils:gradle-plugin-test-utils,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.assertj:assertj-guava,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.github.yschimke:oksocial-output,3,2,0,0,0,0,1,0,0,0,0,0,0,0
com.soywiz.korlibs.korte:korte-jvm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.maven:maven-archiver,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.kotlin:common,2,1,0,0,0,0,1,0,0,0,0,0,0,0
org.jetbrains.kotlin:core,2,1,0,0,0,0,1,0,0,0,0,0,0,0
org.jetbrains.kotlin:native,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.hurricup:gradle-grammar-kit-plugin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.jmockit:jmockit,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.palantir:jacoco-coverage,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.markusbernhardt:proxy-vole,2,0,0,0,0,0,0,0,1,0,1,0,0,0
javax.transaction:javax.transaction-api,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.ripple:ripple-core,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.micronaut:micronaut-http-server,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.micronaut.build.internal:micronaut-gradle-plugins,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.badlogicgames.packr:packr,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.cretz.pbandk:protoc-gen-kotlin-jvm,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.KenjiOhtsuka:kotlin-case-changer,1,1,0,0,0,0,0,0,0,0,0,0,0,0
guru.stefma.artifactorypublish:artifactorypublish,1,0,0,0,0,1,0,0,0,0,0,0,0,0
software.amazon.awssdk:ecr,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:ecs,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:s3,3,1,1,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:sso,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:ssooidc,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:codegen,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.gradle:test-retry-gradle-plugin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.intellij.remoterobot:remote-robot,2,0,2,0,0,0,0,0,0,0,0,0,0,0
com.intellij.remoterobot:remote-fixtures,2,0,2,0,0,0,0,0,0,0,0,0,0,0
software.amazon.awssdk:cloudformation,2,1,1,0,0,0,0,0,0,0,0,0,0,0
software.amazon.awssdk:cloudwatchlogs,1,0,1,0,0,0,0,0,0,0,0,0,0,0
software.amazon.awssdk:sns,1,0,1,0,0,0,0,0,0,0,0,0,0,0
software.aws.toolkits:telemetry-generator,1,0,0,0,0,1,0,0,0,0,0,0,0,0
software.amazon.awssdk:dynamodb,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:iam,2,1,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:schemas,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:apache-client,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:resourcegroupstaggingapi,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:rds,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:redshift,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:secretsmanager,2,1,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:apprunner,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:ec2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.apache.maven.resolver:maven-resolver-spi,3,1,0,0,0,0,0,0,2,0,0,0,0,0
org.apache.maven.resolver:maven-resolver-api,3,1,0,0,0,0,0,0,2,0,0,0,0,0
org.apache.maven.resolver:maven-resolver-impl,3,1,0,0,0,0,0,0,2,0,0,0,0,0
org.apache.maven.resolver:maven-resolver-util,3,1,0,0,0,0,0,0,2,0,0,0,0,0
org.junit.platform:junit-platform-surefire-provider,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.testng.testng-remote:testng-remote,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.ow2.asm:asm-debug-all,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.nothome:javaxdelta,1,0,0,0,0,0,0,0,1,0,0,0,0,0
edu.wpi.first.hal:hal-java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
edu.wpi.first.wpiutil:wpiutil-java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
edu.wpi.first.ntcore:ntcore-java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.revrobotics.frc:SparkMax-java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.tinylog:tinylog,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.tinylog:slf4j-binding,1,0,0,0,0,0,0,0,1,0,0,0,0,0
de.codecentric.centerdevice:centerdevice-nsmenufx,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.apiguardian:apiguardian-api,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.haifengl:smile-plot,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.github.haifengl:smile-interpolation,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.haifengl:smile-netlib,1,1,0,0,0,0,0,0,0,0,0,0,0,0
uk.uuid.slf4j:slf4j-android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.psxpaul:gradle-execfork-plugin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.radixdlt:radixdlt-java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.antlr:antlr4-intellij-adaptor,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.nd4j:nd4j-native,1,1,0,0,0,0,0,0,0,0,0,0,0,0
space.kscience:plotlykt-server,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.kotlinx:kotlinx-benchmark-runtime,4,3,0,0,0,0,1,0,0,0,0,0,0,0
org.ejml:ejml-ddense,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.nd4j:nd4j-api,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.apache.commons:commons-rng-sampling,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.apache.commons:commons-rng-simple,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.jetbrains.bio:viktor,2,0,0,0,0,0,1,0,1,0,0,0,0,0
com.github.breandan:kaliningraph,2,0,0,0,0,0,2,0,0,0,0,0,0,0
com.github.breandan:kotlingrad,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.springframework.session:spring-session-data-redis,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.thymeleaf.extras:thymeleaf-extras-springsecurity5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
nan:geo-build-logic,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.segment.analytics.java:analytics,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.snyk.code.sdk:snyk-code-client,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.jonyas:RxJava2Reauth,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.logging.log4j:log4j-jcl,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.gatehill.dlcl:downloading-classloader,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.glassfish.tyrus:tyrus-server,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.glassfish.tyrus:tyrus-container-grizzly,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.jetbrains.kotlinx:kotlinx-serialization-json-jvm,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.toasttab.protokt:protokt-gradle-plugin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.toasttab.protokt:protokt-util,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.github.johnrengelman:shadow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.ishlandbukkit:jbsdiff,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.http4k:http4k-aws,2,0,1,0,0,0,1,0,0,0,0,0,0,0
org.http4k:http4k-multipart,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.http4k:http4k-server-apache,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.vavr:vavr,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.quickfixj:quickfixj-core,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.quickfixj:quickfixj-messages-fixt11,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.quickfixj:quickfixj-messages-fix50sp2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.allune:quickfixj-spring-boot-starter,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.allune:quickfixj-spring-boot-actuator,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.diogonunes:JCDP,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.papsign:Ktor-OpenAPI-Generator,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.lamba92:ktor-spa,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.quartz-scheduler:quartz-jobs,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.jline:jline-terminal,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.jline:jline-terminal-jansi,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.jprocesses:jProcesses,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.ktor:ktor-network-jvm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.lyft.kronos:kronos-java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.google.inject.extensions:guice-multibindings,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.j256.ormlite:ormlite-jdbc,1,0,0,0,0,0,1,0,0,0,0,0,0,0
tech.pronghorn:common,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.gwenn:sqlite-dialect,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.lwjgl:lwjgl-yoga,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.influxdb:influxdb-client-java,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.Minestom:Minestom,1,0,0,0,0,0,0,0,0,1,0,0,0,0
com.github.komputing:khex,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.komputing.khash:sha256,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.komputing.khash:ripemd160,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.komputing:kvarint,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.komputing:kotlin-multihash,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.komputing:kethabi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.heroslender:hmf-bukkit,1,1,0,0,0,0,0,0,0,0,0,0,0,0
it.unimi.dsi:fastutil-min,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.huawei.agconnect:agcp,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.huawei.hms:push,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:huawei-umengaccs,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:meizu-push,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:meizu-umengaccs,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:oppo-push,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:oppo-umengaccs,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:vivo-push,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:vivo-umengaccs,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:xiaomi-push,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:xiaomi-umengaccs,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:alicloud-httpdns,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:alicloud-utils,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk:alicloud_beacon,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.musyozoku:vuekt,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.musyozoku:vuekt-js2vue,1,0,0,0,0,0,0,0,1,0,0,0,0,0
xyz.nulldev:aza-kotlin-css-js,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.musyozoku:vuekt-plugin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.jetbrains.kotlin.jvm:org.jetbrains.kotlin.jvm.gradle.plugin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.ow2.asm:$it,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.graalvm.compiler:compiler,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.discord4j:discord4j-core,1,1,0,0,0,0,0,0,0,0,0,0,0,0
guru.zoroark:ktor-rate-limit,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.amazon.alexa:ask-sdk,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.slack.api:bolt,1,0,0,0,0,0,1,0,0,0,0,0,0,0
software.amazon.awssdk:lexruntimev2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.hyperledger.besu:plugin-api,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.hyperledger.besu.internal:api,2,1,0,0,0,0,1,0,0,0,0,0,0,0
org.hyperledger.besu.internal:config,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.hyperledger.besu.internal:core,2,1,0,0,0,0,1,0,0,0,0,0,0,0
org.hyperledger.besu.internal:crypto,2,1,0,0,0,0,1,0,0,0,0,0,0,0
org.hyperledger.besu.internal:rlp,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.hyperledger.besu.internal:kvstore,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.hyperledger.besu.internal:metrics-core,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.hyperledger.besu.internal:trie,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.hyperledger.besu.internal:util,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.hyperledger.besu:bls12-381,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.hyperledger.besu:secp256k1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework:spring-tx,2,1,0,0,0,0,0,0,0,1,0,0,0,0
org.jetbrains.bio:npy,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pm.gnosis:bivrost-gradle-plugin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
pm.gnosis:bivrost-solidity-types,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.walleth.kethereum:base58,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.dynmap:dynmap-api,1,0,0,0,0,0,0,0,0,1,0,0,0,0
io.papermc:paperlib,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.jdiazcano.cfg4k:cfg4k-bytebuddy,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.jdiazcano.cfg4k:cfg4k-core,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.jdiazcano.cfg4k:cfg4k-git,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.jdiazcano.cfg4k:cfg4k-hocon,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.jdiazcano.cfg4k:cfg4k-json,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.jdiazcano.cfg4k:cfg4k-yaml,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.google.truth.extensions:truth-proto-extension,1,0,1,0,0,0,0,0,0,0,0,0,0,0
io.rsocket.kotlin:rsocket-transport-okhttp,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.github.AlexPl292:mark-down-to-slack,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.ensarsarajcic.neovim.java:neovim-api,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.ensarsarajcic.neovim.java:core-rpc,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.kotlin:test-multiplatform,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.rsocket.kotlin:rsocket-core-jvm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.rsocket.kotlin:rsocket-transport-ktor-client-jvm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.rsocket.kotlin:rsocket-transport-ktor-jvm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.milkbowlvault:VaultAPI,1,0,0,0,0,0,0,0,0,1,0,0,0,0
io.arrow-kt:arrow-instances-data,5,0,0,0,0,0,0,0,5,0,0,0,0,0
io.arrow-kt:arrow-test,1,0,0,0,0,0,0,0,0,0,1,0,0,0
org.godotengine.kotlin:godot-gradle-plugin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.godotengine.kotlin:godot-library,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.godotengine.kotlin:godot-library-extension,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jooby:jooby-lang-kotlin,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.jooby:jooby-jackson,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.jooby:jooby-jdbi3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.jooby:jooby-flyway,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.jooby:jooby-apitool,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.jooby:jooby-netty,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.jooby:jooby-gradle-plugin,2,0,0,0,0,1,0,0,1,0,0,0,0,0
com.github.br11:kotlin-api-proxy,1,0,0,0,0,0,0,0,1,0,0,0,0,0
br.com.conductor.pier:pier-sdk-java,1,0,0,0,0,0,0,0,1,0,0,0,0,0
de.huxhorn.sulky:de.huxhorn.sulky.ulid,2,1,0,0,0,0,0,0,1,0,0,0,0,0
io.gitlab.arturbosch.detekt:detekt-psi-utils,1,0,0,0,0,0,0,0,0,1,0,0,0,0
gradle.plugin.com.stehno:gradle-natives,1,0,0,0,0,1,0,0,0,0,0,0,0,0
io.nacular.measured:measured,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.springframework.data:spring-data-rest-hal-explorer,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.github.novacrypto:BIP39,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.avito.android:test-inhouse-runner,1,0,0,1,0,0,0,0,0,0,0,0,0,0
com.avito.android:test-report,1,0,0,1,0,0,0,0,0,0,0,0,0,0
com.avito.android:logger,1,0,0,1,0,0,0,0,0,0,0,0,0,0
com.avito.android.buildlogic:testing,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.avito.android.buildlogic:kotlin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.gradle.enterprise:com.gradle.enterprise.gradle.plugin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.harawata:appdirs,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.squareup.retrofit2:converter-simplexml,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.andreapivetta.kolor:kolor,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.drewnoakes:metadata-extractor,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.Benjozork:exposed-postgres-extensions,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.kittinunf.result:result-coroutines,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.kotlinx:kotlinx-serialization-runtime-configparser,1,1,0,0,0,0,0,0,0,0,0,0,0,0
me.kgustave:ktor-client-okhttp,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ws.osiris:osiris-core,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ws.osiris:osiris-aws,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.amazonaws:aws-lambda-java-log4j2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ws.osiris:osiris-local-server,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ws.osiris:osiris-archetype,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ws.osiris:osiris-aws-deploy,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.ktor:ktor-client-serialization-js,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.xenomachina:xenocom,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.jetbrains.anko:anko-coroutines,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.kodein.di:kodein-di-erased-jvm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.ktor:ktor-client-core-js,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.ktor:ktor-client-logging-js,1,1,0,0,0,0,0,0,0,0,0,0,0,0
javax.mail:javax.mail-api,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.lesscss:lesscss,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.jetbrains.kotlin:kotlin-jdk-annotations,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.android.support:support-core-utils,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.android.support:palette-v7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.google.flatbuffers:flatbuffers-java,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.web3j:abi,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.web3j:utils,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.hyperledger.besu.internal:besu,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.hyperledger.besu.internal:testutil,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.splunk.logging:splunk-library-javalogging,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.apache.tuweni:tuweni-bytes,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.apache.tuweni:tuweni-units,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.tinder.statemachine:statemachine,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kcache:kcache,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.github.gabrielshanahan:moroccode,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.jcabi:jcabi-aether,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.google.javascript:closure-compiler,2,0,0,0,0,0,0,0,1,1,0,0,0,0
org.bytedeco.javacpp-presets:opencv-platform,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jboss.resteasy:resteasy-netty4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.glassfish.jersey.containers:jersey-container-netty-http,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.mock-server:mockserver-client-java,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.querydsl:querydsl-apt,1,0,0,0,0,0,0,1,0,0,0,0,0,0
org.springframework.cloud:spring-cloud-starter-task,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.cloud:spring-cloud-starter-netflix-hystrix-dashboard,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.github.serpro69:kotlin-faker,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.cloud:spring-cloud-starter-netflix-ribbon,1,1,0,0,0,0,0,0,0,0,0,0,0,0
co.elastic.apm:apm-agent-api,1,1,0,0,0,0,0,0,0,0,0,0,0,0
co.elastic.apm:apm-agent-attach,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.jojoldu.spring-batch-querydsl:spring-batch-querydsl-reader,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.springframework.cloud:spring-cloud-starter-zipkin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.zipkin.java:zipkin-autoconfigure-ui,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.boot:spring-boot-starter-data-elasticsearch,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.vertx:vertx-mysql-postgresql-client,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.arrow-kt:arrow-effects-instances,4,0,0,0,0,0,0,0,4,0,0,0,0,0
io.arrow-kt:arrow-effects-rx2,3,0,0,0,0,0,0,0,3,0,0,0,0,0
