groupId,count,implementation,testImplementation,androidTestImplementation,kapt,classpath,api,annotationProcessor,compile,compileOnly,testCompile,testRuntimeOnly,testRuntime,runtimeOnly
dev.kord.x,2,2,0,0,0,0,0,0,0,0,0,0,0,0
net.sf.saxon,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.librepdf,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.forkingcode.espresso.contrib,1,0,0,0,0,0,1,0,0,0,0,0,0,0
azadev.kotlin,2,1,0,0,0,0,0,0,1,0,0,0,0,0
de.sebastianboegl.gradle.plugins,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.sofakingforever.repoverse,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.flurry.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.mixpanel.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.gradle.crypto.checksum,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.jk1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
gradle.plugin.com.google.cloud.artifactregistry,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.permissionsdispatcher,1,0,0,0,0,0,0,0,0,0,1,0,0,0
io.ultreia,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.scijava,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.mparticle,4,2,0,0,0,0,2,0,0,0,0,0,0,0
io.cucumber,12,3,3,3,0,0,2,0,0,0,1,0,0,0
com.fourlastor,3,0,0,2,0,1,0,0,0,0,0,0,0,0
gradle.plugin.com.github.maiflai,1,0,0,0,0,0,0,0,0,0,1,0,0,0
org.scalatest,3,1,0,0,0,0,0,0,0,0,2,0,0,0
jp.nephy,2,0,0,0,0,0,2,0,0,0,0,0,0,0
io.methvin,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ch.qos.logback.contrib,6,6,0,0,0,0,0,0,0,0,0,0,0,0
org.codehaus.janino,6,4,0,0,0,0,1,0,1,0,0,0,0,0
com.hazelcast,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.pacesys,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sun.xsom,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.github.openfeign.form,3,1,0,0,0,0,2,0,0,0,0,0,0,0
dev.wellingtoncosta.stocka,1,1,0,0,0,0,0,0,0,0,0,0,0,0
nl.javadude.gradle.plugins,2,0,0,0,0,2,0,0,0,0,0,0,0,0
commons-lang,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.google.truth.extensions,2,0,2,0,0,0,0,0,0,0,0,0,0,0
com.github.DaikonWeb,2,0,1,0,0,0,0,0,1,0,0,0,0,0
net.wuerl.kotlin,2,0,2,0,0,0,0,0,0,0,0,0,0,0
com.pullvert,2,2,0,0,0,0,0,0,0,0,0,0,0,0
jetbrains.buildServer.util,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.opentracing,7,3,1,0,0,0,3,0,0,0,0,0,0,0
org.flowable,2,2,0,0,0,0,0,0,0,0,0,0,0,0
pers.acp.cloud,1,0,0,0,0,0,1,0,0,0,0,0,0,0
pers.acp.core,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.cloud,2,2,0,0,0,0,0,0,0,0,0,0,0,0
gradle.plugin.com.palantir.gradle.docker,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.mybatis.spring.boot,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.apache.tomcat.embed,3,0,0,0,0,0,0,0,3,0,0,0,0,0
com.github.openjson,1,1,0,0,0,0,0,0,0,0,0,0,0,0
info.debatty,2,0,1,0,0,0,1,0,0,0,0,0,0,0
com.linkedin.dextestparser,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.offbytwo,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.jgoodies,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.vladsch.javafx-webview-debugger,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.vladsch.boxed-json,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.vladsch.reverse-regex,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.badlogicgames.box2dlights,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.github.Zhuinden,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ru.vyarus,5,1,0,0,0,4,0,0,0,0,0,0,0,0
io.github.soc,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.helger.as2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.microsoft.azure.functions,2,1,0,0,0,0,1,0,0,0,0,0,0,0
com.azure,2,2,0,0,0,0,0,0,0,0,0,0,0,0
tech.tablesaw,5,1,0,0,0,0,0,0,4,0,0,0,0,0
ca.uhn.hapi,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.googlecode.libphonenumber,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.sendgrid,3,2,0,0,0,0,0,0,1,0,0,0,0,0
com.okta.jwt,2,1,0,0,0,0,0,0,0,0,0,0,0,1
com.hierynomus,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.kayr,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.KennethWussmann,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.graalvm.truffle,9,4,0,0,1,0,0,0,0,4,0,0,0,0
com.github.spullara.cli-parser,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.intellij,2,1,0,0,0,0,0,0,1,0,0,0,0,0
fr.jcgay.send-notification,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.pakoito.Komprehensions,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.dropbox.mobile.store,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.expensiveBelly,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.jillesvangurp,2,0,1,0,0,1,0,0,0,0,0,0,0,0
godot-kotlin,5,0,0,0,0,5,0,0,0,0,0,0,0,0
io.terraformkt,2,2,0,0,0,0,0,0,0,0,0,0,0,0
io.terraformkt.providers,3,3,0,0,0,0,0,0,0,0,0,0,0,0
io.kcdk,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kotless,10,10,0,0,0,0,0,0,0,0,0,0,0,0
com.github.FredBoat,1,1,0,0,0,0,0,0,0,0,0,0,0,0
gradle.plugin.com.gorylenko.gradle-git-properties,3,0,0,0,0,3,0,0,0,0,0,0,0,0
com.android.billingclient,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.liquidengine,1,0,0,0,0,0,0,0,1,0,0,0,0,0
commons-configuration,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.apache.directory.api,1,0,0,0,0,0,0,0,1,0,0,0,0,0
jfree,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.winton,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.wintonBy,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.github.franmontiel,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.blankj,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.piasy,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.githang,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.romandanylyk,1,1,0,0,0,0,0,0,0,0,0,0,0,0
me.lemire.integercompression,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.llvm4j,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.apache.tuweni,4,1,0,0,0,0,2,0,1,0,0,0,0,0
com.outsbook.libs,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.ongres.scram,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.hynnet,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.squareup.okhttp,7,4,0,0,0,0,0,0,2,0,1,0,0,0
com.github.reactivex,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.cioccarellia,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.yelp.codegen,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.ydevelop,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.mvysny.vokdataloader,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.gitlab.mvysny.jdbiorm,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.apache.lucene,5,0,3,0,0,0,2,0,0,0,0,0,0,0
com.github.NikkyAi,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.soywiz.korlibs.korte,2,1,0,0,0,0,1,0,0,0,0,0,0,0
blue.endless,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.Xerus2000.util,1,1,0,0,0,0,0,0,0,0,0,0,0,0
be.bluexin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.cdsap,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.e175.klaus,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.projectreactor.tools,2,0,1,0,0,0,0,0,0,1,0,0,0,0
kparsec,2,1,0,0,0,0,1,0,0,0,0,0,0,0
com.jetbrains.rd,4,1,0,0,0,3,0,0,0,0,0,0,0,0
org.hashids,4,0,0,0,0,0,1,0,3,0,0,0,0,0
org.graalvm.js,7,6,0,0,0,0,1,0,0,0,0,0,0,0
com.github.shedaniel,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.squareup.workflow,3,2,1,0,0,0,0,0,0,0,0,0,0,0
io.github.wulkanowy,2,2,0,0,0,0,0,0,0,0,0,0,0,0
pl.droidsonroids,2,2,0,0,0,0,0,0,0,0,0,0,0,0
pl.droidsonroids.retrofit2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
tools.fastlane,1,0,0,1,0,0,0,0,0,0,0,0,0,0
com.jraska,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.raml,1,0,0,0,0,0,1,0,0,0,0,0,0,0
jakarta.ws.rs,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.rockswang,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pinterest.ktlint,5,2,0,0,0,0,1,0,0,1,1,0,0,0
org.jetbrains.lets-plot,15,7,0,0,0,0,5,0,0,3,0,0,0,0
org.geotools,7,3,2,0,0,0,0,0,0,2,0,0,0,0
com.googlecode.protobuf-java-format,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$this-core,1,0,0,0,0,0,0,0,1,0,0,0,0,0
$this-web,1,0,0,0,0,0,0,0,1,0,0,0,0,0
$this-web-templ-thymeleaf,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.soywiz.korlibs.klogger,2,0,0,0,0,0,2,0,0,0,0,0,0,0
com.github.nwillc,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.marvinformatics.apgdiff,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.fornewid,1,1,0,0,0,0,0,0,0,0,0,0,0,0
se.transmode.gradle,2,0,0,0,0,2,0,0,0,0,0,0,0,0
net.rdrei.android.buildtimetracker,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.fxmisc.richtext,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.github.gciatto,2,0,0,0,0,0,2,0,0,0,0,0,0,0
com.github.ittianyu,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.security.oauth.boot,2,2,0,0,0,0,0,0,0,0,0,0,0,0
me.bristermitten,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.camel.springboot,6,6,0,0,0,0,0,0,0,0,0,0,0,0
jp.justincase.aws-cdk-kotlin-dsl,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.github.portfoligno.porterie,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ibm.icu,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.alecstrong,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.jboss.shrinkwrap.resolver,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.karumi.kotlinsnapshot,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.karumi.hagu,2,0,0,0,0,2,0,0,0,0,0,0,0,0
com.alphacephei,1,1,0,0,0,0,0,0,0,0,0,0,0,0
hound.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.compose.desktop,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.jcef,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.compose.material,1,1,0,0,0,0,0,0,0,0,0,0,0,0
uk.co.caprica,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pholser,2,0,0,0,0,0,0,0,0,0,2,0,0,0
com.annimon,1,1,0,0,0,0,0,0,0,0,0,0,0,0
moe.shizuku.preference,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.elvishew,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.oasisfeng.condom,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.tools4j,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.kotlin.sample.native,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ullink.slack,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.esotericsoftware.yamlbeans,3,0,0,0,0,0,0,0,3,0,0,0,0,0
gradle.plugin.org.jlleitschuh.gradle,5,0,0,0,0,5,0,0,0,0,0,0,0,0
org.dhatim,2,1,1,0,0,0,0,0,0,0,0,0,0,0
com.google.cloud.sql,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.stripe,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.zalando.phrs,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.gsonfire,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.conscrypt,5,4,1,0,0,0,0,0,0,0,0,0,0,0
com.atlassian.performance.tools,3,0,0,0,0,0,3,0,0,0,0,0,0,0
kottle,3,0,0,0,0,0,0,0,3,0,0,0,0,0
com.progwml6.ironchest,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.jnr,8,6,0,0,0,0,0,0,2,0,0,0,0,0
io.github.detekt.sarif4k,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.d3ledger.d3-eth,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.d3ledger.bootstrap-changelog,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.github.hyperledger.iroha-java,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.jdiazcano,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.cognifide.gradle,6,6,0,0,0,0,0,0,0,0,0,0,0,0
org.buildobjects,2,2,0,0,0,0,0,0,0,0,0,0,0,0
de.fabmax,2,2,0,0,0,0,0,0,0,0,0,0,0,0
io.codearte.jfairy,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.example.idiomatic.gradle,3,2,0,0,0,0,1,0,0,0,0,0,0,0
com.example.buildlogic,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.deltaspike.cdictrl,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.apache.deltaspike.core,1,0,0,0,0,0,0,0,1,0,0,0,0,0
javax.enterprise,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.graalvm.nativeimage,3,0,0,0,0,0,0,0,0,3,0,0,0,0
me.leolin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.xinge,4,4,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.jg,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.wup,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.mid,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.labymedia,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.android.tools.ddms,1,0,0,0,0,0,0,0,1,0,0,0,0,0
net.sourceforge.javaflacencoder,1,1,0,0,0,0,0,0,0,0,0,0,0,0
edu.cmu.sphinx,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.codehaus.jettison,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.dfki.mary,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.arthenica,2,1,0,0,0,0,0,0,0,1,0,0,0,0
gradle.plugin.se.bjurr.gitchangelog,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.tajchert,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.gitlab,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.bitbucket.b_c,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.zeripath,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ru.bozaro.gitlfs,3,3,0,0,0,0,0,0,0,0,0,0,0,0
tech.b180.cordaptor,1,1,0,0,0,0,0,0,0,0,0,0,0,0
app.cash.paparazzi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.ejml,4,1,0,0,0,0,3,0,0,0,0,0,0,0
com.github.breandan,5,0,2,0,0,0,3,0,0,0,0,0,0,0
com.github.kwebio,2,0,1,0,0,0,0,0,1,0,0,0,0,0
org.sosy-lab,2,0,2,0,0,0,0,0,0,0,0,0,0,0
com.redislabs,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.apache.tinkerpop,2,0,2,0,0,0,0,0,0,0,0,0,0,0
io.nekohasekai.ktlib,4,4,0,0,0,0,0,0,0,0,0,0,0,0
io.mola.galimatias,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.yamamotoj,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.github.bonigarcia,3,2,0,0,0,0,0,0,0,0,1,0,0,0
com.taroid.knit,1,0,0,0,0,0,0,0,0,0,1,0,0,0
fr.minuskube.inv,6,6,0,0,0,0,0,0,0,0,0,0,0,0
com.thoughtworks.paranamer,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.tr7zw,4,4,0,0,0,0,0,0,0,0,0,0,0,0
org.graalvm.tools,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.aeonbits.owner,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.assertthat,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.p7s1.qa.sevenfacette,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.charleskorn.kaml,9,5,0,0,0,0,3,0,1,0,0,0,0,0
com.microsoft.playwright,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.hotchemi,2,1,0,0,0,1,0,0,0,0,0,0,0,0
com.google.maps,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.github.grumlimited,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.cloudinary,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.savvasdalkitsis,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.pf4j,2,0,0,0,0,0,0,1,0,1,0,0,0,0
org.pushing-pixels,1,0,0,0,0,0,0,0,0,1,0,0,0,0
com.jetbrains.intellij.platform,1,0,0,0,0,0,0,0,0,1,0,0,0,0
com.github.weisj,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.telegram,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.kaspersky.android-components,2,0,0,2,0,0,0,0,0,0,0,0,0,0
com.jayway.restassured,3,0,1,0,0,0,0,0,0,0,2,0,0,0
io.github.bamboo.kotlinconf2019,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.MFlisar,3,3,0,0,0,0,0,0,0,0,0,0,0,0
io.burt,2,2,0,0,0,0,0,0,0,0,0,0,0,0
am.ik.yavi,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.googlecode.java-diff-utils,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.jetbrains.kotlin.multiplatform,1,0,0,0,0,0,0,0,0,1,0,0,0,0
com.badoo.reaktive.dependencies,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.papermc.paper,11,0,0,0,0,0,0,0,0,11,0,0,0,0
eu.szkolny,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.socket,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.amap.api,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.sourceforge.htmlunit,1,0,0,0,0,0,0,0,0,0,1,0,0,0
com.thoughtworks.qdox,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.agrosner,1,0,0,0,0,0,0,0,1,0,0,0,0,0
net.steppschuh.markdowngenerator,1,0,0,0,0,0,0,0,1,0,0,0,0,0
androidx.exifinterface,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.wordpress,4,0,0,0,2,0,2,0,0,0,0,0,0,0
com.goterl,2,0,0,1,0,0,1,0,0,0,0,0,0,0
gradle.plugin.com.zoltu.gradle.plugin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.decembrist,4,0,0,0,0,1,0,0,3,0,0,0,0,0
commons-collections,5,4,0,0,0,0,0,0,1,0,0,0,0,0
org.flywaydb.flyway-test-extensions,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.valiktor,3,2,1,0,0,0,0,0,0,0,0,0,0,0
org.hidetake,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jeasy,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.github.alpas,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.alpas.alpas,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.ea.agentloader,1,0,0,0,0,0,0,0,0,0,1,0,0,0
io.ebean,6,0,0,0,0,0,6,0,0,0,0,0,0,0
de.vandermeer,2,0,0,0,0,0,1,0,1,0,0,0,0,0
com.netflix.hystrix,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.jonnyzzz.kotlin.xml.dsl,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.gretty,1,0,0,0,0,1,0,0,0,0,0,0,0,0
info.laht.fmi4j,5,4,1,0,0,0,0,0,0,0,0,0,0,0
studio.forface.easygradle,2,2,0,0,0,0,0,0,0,0,0,0,0,0
${kx}.glm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
${kx}.uno-sdk,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.unbroken-dome.gradle-plugin-utils,6,3,3,0,0,0,0,0,0,0,0,0,0,0
com.github.yschimke,3,2,0,0,0,0,1,0,0,0,0,0,0,0
com.github.hurricup,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.jmockit,2,0,0,0,0,0,0,0,1,0,1,0,0,0
com.palantir,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.markusbernhardt,2,0,0,0,0,0,0,0,1,0,1,0,0,0
javax.transaction,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.ripple,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.micronaut.build.internal,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.badlogicgames.packr,6,0,0,0,0,6,0,0,0,0,0,0,0,0
com.github.KenjiOhtsuka,1,1,0,0,0,0,0,0,0,0,0,0,0,0
guru.stefma.artifactorypublish,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.intellij.remoterobot,4,0,4,0,0,0,0,0,0,0,0,0,0,0
software.aws.toolkits,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.testng.testng-remote,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.nothome,1,0,0,0,0,0,0,0,1,0,0,0,0,0
edu.wpi.first.hal,1,1,0,0,0,0,0,0,0,0,0,0,0,0
edu.wpi.first.wpiutil,1,1,0,0,0,0,0,0,0,0,0,0,0,0
edu.wpi.first.ntcore,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.revrobotics.frc,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.codecentric.centerdevice,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.apiguardian,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.haifengl,5,3,0,0,0,0,0,0,2,0,0,0,0,0
uk.uuid.slf4j,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.psxpaul,11,0,0,0,0,11,0,0,0,0,0,0,0,0
com.github.radixdlt,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.bio,4,0,0,0,0,0,1,0,3,0,0,0,0,0
com.segment.analytics.java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.snyk.code.sdk,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.jonyas,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.gatehill.dlcl,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.glassfish.tyrus,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.toasttab.protokt,2,0,1,0,0,1,0,0,0,0,0,0,0,0
com.github.johnrengelman,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.ishlandbukkit,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.quickfixj,3,3,0,0,0,0,0,0,0,0,0,0,0,0
io.allune,4,4,0,0,0,0,0,0,0,0,0,0,0,0
com.diogonunes,7,6,0,0,0,0,1,0,0,0,0,0,0,0
com.github.papsign,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.jprocesses,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.lyft.kronos,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.gwenn,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.influxdb,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.Minestom,2,0,1,0,0,0,0,0,0,1,0,0,0,0
com.github.komputing.khash,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.heroslender,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.huawei.agconnect,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.huawei.hms,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.umeng.umsdk,12,12,0,0,0,0,0,0,0,0,0,0,0,0
org.musyozoku,5,0,0,0,0,1,0,0,4,0,0,0,0,0
xyz.nulldev,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.jetbrains.kotlin.jvm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.graalvm.compiler,2,1,1,0,0,0,0,0,0,0,0,0,0,0
com.discord4j,1,1,0,0,0,0,0,0,0,0,0,0,0,0
guru.zoroark,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.amazon.alexa,4,2,0,0,0,0,1,0,0,1,0,0,0,0
com.slack.api,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.hyperledger.besu,4,4,0,0,0,0,0,0,0,0,0,0,0,0
org.hyperledger.besu.internal,25,17,0,0,0,0,8,0,0,0,0,0,0,0
pm.gnosis,2,1,0,0,0,1,0,0,0,0,0,0,0,0
org.dynmap,2,0,1,0,0,0,0,0,0,1,0,0,0,0
io.papermc,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.jdiazcano.cfg4k,6,0,0,0,0,0,0,0,6,0,0,0,0,0
com.github.AlexPl292,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.ensarsarajcic.neovim.java,2,0,2,0,0,0,0,0,0,0,0,0,0,0
net.milkbowlvault,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.godotengine.kotlin,4,2,0,0,0,2,0,0,0,0,0,0,0,0
org.jooby,22,12,0,0,0,1,0,0,9,0,0,0,0,0
com.github.br11,1,0,0,0,0,0,0,0,1,0,0,0,0,0
br.com.conductor.pier,1,0,0,0,0,0,0,0,1,0,0,0,0,0
de.huxhorn.sulky,2,1,0,0,0,0,0,0,1,0,0,0,0,0
gradle.plugin.com.stehno,1,0,0,0,0,1,0,0,0,0,0,0,0,0
io.nacular.measured,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.github.novacrypto,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.avito.android,3,0,0,3,0,0,0,0,0,0,0,0,0,0
